Uniq Id,Pageurl,Complete_Review,Rating out of 5
b1cc8eb50ff2a73809be4ed46ba51c2a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3502?pageNumber=3502,"Three Stars. Still can't answer my basic ""are you smarter than a fifth grader"" questions",3.0
6ba5f80fce50455dd344f357e1ccf663,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1184?pageNumber=1184,"One less internet of things thing in my home. I returned mine in less than a week. My issue was not setup or massive operational frustrations others had stated. I probably did not perform enough research to learn how it worked, and once I did the ""creepy"" factor compelled me to banish it from my home. As recently as November 27, 2016 a reviewer from the Columbus Dispatch wrote, ""...devices work by listening for your voice at all times, something that just feels creepy.""Creepier still to me was that it saved recorded voice recordings, too; and, deleting them had repercussions for what Alexa ""learned."" There were times when reviewing recordings, I was not pleased with what it heard seconds prior to my issuing commands.But my primary reasons were the need for Amazon to retain my wireless pass code and to link all the specialized apps that gave Echo Dot its ""skills.""In ""The Daily Dot,"" blog on November 16, 2016, Austin Powell, managing editor cites Bruce Schneier, ""Internet Pioneer"" and his testimony before members of Congress about the dangers of ""the internet of things."" The post's title is ""'The internet era of fun and games is over'."" To my point Schneier used as an example the October 2016 internet denial of service attack, and one of his primary ""truths"" was ""‘There are new vulnerabilities in the interconnections.""So, short of outright paranoia, my reason for returning my Echo Dot was the way it worked made me feel uncomfortable.",2.0
1cd0aeac1fa1b9ec534e679ce6e1ec92,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_945?pageNumber=945,Five Stars. Great Product! exactly as described. Its perfect! Thank you for the prompt service!,5.0
455c659fc51083f4a526fc521c2c16e8,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5321?pageNumber=5321,"GREAT SYSTEM!!! / BUT NOT PERFECT YET... Amazon (alexa) echo, echo-dot and echo wiew are revolutionary products. But like any system in development, tends to have failures. I have some issues with my echo dot. I have it place in the center of my living room, to have a better reception from every angle of the house and make the voice command systen work better. But has failed several times not just having trouble to understand what we command but also get alexa activated and waiting for an order without saying the ""alexa"" word, she woke up when whe were having a normal conversation and she got activated for some reason. I would say that its a great system and works great making some task easier but needs more work to be closer to perfection. I love it ! I would recommend amazon echo's to every one who has some passion for innovations and electronics, but i have to give 3 star to alexa"" since i had some issues using my echo how i explainned before .",3.0
7105aecf9e587336ecee744c633848a9,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1732?pageNumber=1732,Not happy with it so far. Have not been able to get my Dot past set up. Waited too late to return it. Got a manual and see if I could try again. Not happy with it so far.,1.0
9d2464766167c1231cff7ed82963aef9,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1777?pageNumber=1777,"Four Stars. These things are great, more and more uses come out everyday!",4.0
c9634a16ea613a382bd02d58d04add36,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1996?pageNumber=1996,Three Stars. Sometimes it works & sometimes not.... isrote thst before because when I got home Alexa would not obey!!! I don't know what I am doing when it lights up & then makes a little ding & turns off,3.0
ca1ae082615e2b22ca5ba462d8b944ae,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_777?pageNumber=777,"Gen2 drops from Wi-Fi. Gen 1 stays on the Internet all the time, no issues. This one is constantly dropping from the Wi-Fi connection, disappointing.",2.0
016662a6bd497418fb32b88cc80886d6,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4191?pageNumber=4191,Three Stars. Very limited Hindi songs,3.0
14e8983526c47cf463f07a1277e7486a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5441?pageNumber=5441,"Use an android as google home. does not hear anything I say horrible speaker that only lets me play music from amazon. its a ploy to get you to spend more money on amazon. I did eventually, On a speaker to use my phone as google home.",1.0
5c4cfb1e8a08ee31a39ad4ac5664df9a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5136?pageNumber=5136,Five Stars. i love aleax,5.0
c950f5a7304a1eba47cdcadbe67bbf3a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2743?pageNumber=2743,I absolutely love the echo. I absolutely love the echo. I use it for everything. Incredible hi ow much she can actually do. She's in my kitchen and now I want her in every room.,5.0
486049b4040a19c10b76d7030c6e407c,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1739?pageNumber=1739,"Ok for the money... Good mini version of echo for much lower price. When playing music the sound quality is not great, but ok for the money.",4.0
27c7b413e47e873c37c5f95492aaaeca,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_960?pageNumber=960,"I own the Echo and got the dot to extend ... I own the Echo and got the dot to extend those capabilities into another room. However, I've had nothing but problems with the new unit. The Echo effortlessly understands most of what I ask, but the Dot seems to frequently not hear me, misunderstand my statements, or fail to return accurate information.  Moreover, the dot has turned on by itself multiple times.  This seems to relate to the dot bluetooth connection to being connected and disconnected from a bose sound link mini speaker.  All in all, I expect I will be returning this product.",3.0
c56beac168b6d655fafb911dfdef1356,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1938?pageNumber=1938,HomeRun. Hard wired it to our Zepplin Bowers Wilkens speaker and it works fantastic.,5.0
f7d01a3151f745516ad1b347fc78487d,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5311?pageNumber=5311,"Bought this and had issues connecting to my Frontier DSL ... Bought this and had issues connecting to my Frontier DSL Netgear Modem (model 7550).  Followed all directions and it would hang on half the connecting to wireless setup.  I called tech support after working on this for hours and was told my modem wasn't compatible with the Echo Dot.I have two tablets (Android & Mac), three laptops and phones connected wirelessly with not issues.  For the reason nowhere stated what modems aren't compatible I give it one start.  Waster 6 hours of my life trying all different configs with my modem.",1.0
2ef7c99ed0b3ee7186a3c6f85e731c06,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2407?pageNumber=2407,FUN TO USE!. Wonderful device. So much fun. Can't wait to add more devices in order to get the most out of Echo.,4.0
be7c716942be74a18b1bf5e0f6eac745,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_432?pageNumber=432,Echo does not discover smart items in your home the easy way. I expected an easier set up. Echo does not discover smart items in your home the easy way. Figured with wifi and Bluetooth all set up would have been easy. Nope. After going in and out of several U-tube tutorials I gave up. Returning it.,3.0
bc7a33eb07eacb61f27392326bcb5f16,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2743?pageNumber=2743,"Nice to use. Nice to use, but Siri has a higher IQ by comparison. Researching websites for optimal use. It is reasonably priced and bought an extra one as a gift.",4.0
484d4be48f493dc5cdaededa9905bfd5,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_867?pageNumber=867,"Fun gadget. I love this gadget - it's just fun.  Want to know when Tug McGraw died - no need to get up, just ask Alexa.  Want to know the weather, or listen to music, no need to get up, just ask Alexa.  The only reason i gave it a 4 instead of a 5 is because I wish it were connected to the TV (would be great to say, ""Alexa, turn on Bosch, season 2"".  We have ours connected via Bluetooth to a Bose Soundlink speaker.  Very easy setup.",4.0
81bb353ed533f61c64215322c124d2ce,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1647?pageNumber=1647,Five Stars. Love it love it!!,5.0
efbd1fdf8b2b1263805a8da5dca28d55,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3025?pageNumber=3025,Three Stars. keeps turning on throughout day even when no one is there,1.0
17df83a206d5a557edb8b42012cf3f83,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_75?pageNumber=75,Two Stars. The microphone stopped working unless I was on top of it. I returned it.,2.0
20c5965db7622eab626ee138088ffad2,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5438?pageNumber=5438,"One Star. Gets worse the more it is used. Even after a hard reset, it works terribly. Buy Google Home instead.",1.0
84e90fdf94da4815d68820e319936341,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_370?pageNumber=370,"Convenient to use. Seems to be getting better with voice recognition as time passes. This get many more unable to answer request, more so than Google . Works reasonably well with Philips Hue light bulbs,although occasionally it drops off WiFi network on own and has to be reconnected with network. Even though network connection never broken with other devices on same WiFi network.",4.0
8113d52c527c73b276afad55607d8eb9,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_602?pageNumber=602,Don't waste your money. Garbage. Constantly loses connection and I decided to return it on day 31 - now I'm stuck with this piece of trash.Update: this is still the biggest POS I've ever bought.  Still can't maintain a connection. It's not my internet since I wasted money on 2 of these trash pucks and one keeps connection most of the time while the other doesn't.  Everyone involved with this product should be executed.Another update: this worthless thing can't keep a connection.  Can't wait for bezos to die.,1.0
2fb2402225985760933fc3e059b373a9,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3257?pageNumber=3257,Two Stars. Not engaging enough,2.0
adaad3021e8b2fae96c3b4e2373f0ab8,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_300?pageNumber=300,This is nice for 9 year old. This is nice for 9 year old. He will ask the weather for the day or random questions to expand his knowledge. Only thing is it as to be a specific question to get a specific answer.,4.0
1f4fd5da8532f6774ef53f1de37504d0,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2980?pageNumber=2980,Five Stars. How did I even live before?  I use this every single day,5.0
f01acf28477bc489f9ebeba1590801aa,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_763?pageNumber=763,"Provides more than i care to know, but not some of the things i wish it would provide. It does what it says it does; I am just not used to using it.  It provides answers to questions I don't care to ask.",3.0
4f11b643f4a1374d13fd4786d36b9d17,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1455?pageNumber=1455,Good. Very nice but won't pair with my Sony speaker. Does anyone know why?????,3.0
c835b62c55659239915bf4635531d494,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1711?pageNumber=1711,Crappy Sound. The sound on this thing is horrible. Do not buy if your wanting to play music. Sounds like a transistor radio.,1.0
15bfe3b672dd8d40d51a991e1df04fc0,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3319?pageNumber=3319,Two Stars. When it works it’s great other times totally unresponsive has to be rebooted often,2.0
53c675b99527ca2d39dacbb32c59f62b,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2551?pageNumber=2551,"Really like a lot about this echo dot. Really like a lot about this echo dot. Does get a little frustrating if it doesn't ""understand"" or know how to answer a question. But, all in all, pretty great.",4.0
64bab8a3df73b18abf822e14f8442e1c,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_991?pageNumber=991,It's OK... I did not send it back!. Its Ok I bought it so I could try some smart homes items with it. My phone seems to work best with the smart home items... But this is still fun!,3.0
52eeffc5cbebf2d59d0ef4032876690d,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1405?pageNumber=1405,"Small and easy to place all around the house. Small and easy to place all around the house ... the speaker sound is not bad.  I use them to run my home automation system.  I use the echo for listening to music, although it's easy to bluetooth stream from the dot to bluetooth speakers.  You can also pick it up and bring it on vacation and use it in your hotel.",5.0
7325c38ed0091683557945364e40746f,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2829?pageNumber=2829,Two Stars. Very limited,2.0
dcfda92e450b40d9c394e5de3349dc0e,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5199?pageNumber=5199,Never worked. Buy something else! It never worked not even once. It would not stay online. It would tell you it was all hooked up and ready to use. As soon as you try and use it it says it's offline.  Back it goes!,1.0
8a1749cad4e0e73c502f00de29a8f085,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1899?pageNumber=1899,"smaller size is nice, but.... Still a work in progress. I have the echo and wanted something smaller. It works fine but still has the same issues as the Original. Such as needing to remember all the key words to get it to do what you want/need. Still has a high frustration level.",3.0
e527e6e3dfe1d2241c925350251f9a09,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5497?pageNumber=5497,"Not happy. I bought this because I had the echo and the tap and wanted another unit in my bed room to control lights. But this is non  responsive  When sitting right next to it you have to yell or  raise your voice very load for it to work, I have noticed that my eco is the same way now. I also tried to have my tap replaced because it won't charge anymore and amazon wouldn't do anything just have to leave it plugged in all the time now 😤",2.0
339837b77037ae066e861b8624bd2c72,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1588?pageNumber=1588,"The dot meets the same advantages as the echo. ... The dot meets the same advantages as the echo. My only complaint is the lack of volume. In order to hear music and books in adjacent rooms, it was necessary to purchase speaker that houses the dot. This improved volume with greater satisfaction.",4.0
c4d275abe5b66a8829d855fc03a5d452,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4537?pageNumber=4537,Two Stars. just isnt that cool,2.0
c54dd4457194738b89ab7513f3bf14d2,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4345?pageNumber=4345,One Star. Im thinking of sending it back,1.0
f1a68f8e8cb0da43cadc98f66ef6ef9a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3135?pageNumber=3135,love the echo- i’ve purchased 2 so far and now ... love the echo-  i’ve purchased 2 so far and now that it works for the Harmony Hub it’s made entertainment life mush simpler.,5.0
5ff15617c233c0cb7a0fcaa062015480,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4273?pageNumber=4273,Two Stars. Doesn't do everything I was hoping,2.0
de77088b09d4974835032646881745cd,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1503?pageNumber=1503,Alexa has failed to provide winning lotto numbers- I fear she is just not that smart. Likely a product of liberal public educati. My kids talk to Alexa not than me. They also play xmas music constantly and its January 10th.  Alexa has failed to provide winning lotto numbers- I fear she is just not that smart.  Likely a product of liberal public education.  I'm waiting on the Trump version that tweets snarky comments to my enemies.,3.0
7b1af7ae7c7243ce20de9803e4d6966e,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5607?pageNumber=5607,Five Stars. love it,5.0
3a1818cb34359699044be659aeabaca3,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4915?pageNumber=4915,Very cool - still playing with connecting to other devices. Very cool  - still playing with connecting to other devices..,4.0
9e86380cbb8f1797ed8d79103ffe1844,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_994?pageNumber=994,"Impressive for its size!. This little thing is very impressive. Set up was easy. Bought this for upstairs as we have an Echo downstairs. Sound quality is OK for its size, but not nearly as good as the Echo. We paired it with a $50 Sony Bluetooth speaker and it sounds great! Alexa has many skills. We have not yet got into the home control devices but will eventually. We are very satisfied with this purchase.",5.0
81f721563d4ed9048aed1cf69b7223e6,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2133?pageNumber=2133,"Potential to grow. It's a good start. Sometimes Alexa has difficulty in hearing or interpreting what was said. Need more quality applications.  Overall, I feel it is a good startup investment.",4.0
99bb8b17ccebe6a74c56ddbed5d0183a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_786?pageNumber=786,Great size-not so great sound. I like the fact that it is small and can be paired with my echo but I wish it had a little bit better sound (speaker).,3.0
2211bac600a0c216a5a5787084690464,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3343?pageNumber=3343,"Three Stars. It's nice, but having difficulty having it work with my Amazon Echo.. Any tips??",3.0
83ebb4890d5be17f6e4c337c1a04d0e9,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5618?pageNumber=5618,TX. TVwe uy,5.0
6c8c378972d40352d490031a35234604,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1639?pageNumber=1639,"Three Stars. The sound for the music is not very strong, it is not powerful ..But its design is cute.",3.0
bfd9e223c8a2658e8abdd9e748b611a4,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_46?pageNumber=46,"Wonderful little device. The Amazon Echo Dot is definitely worth it. This device makes my life so much easier. The setup was very simple and quick. The 'Alexa Skills'are so fun and helpful. It's connected to my bluetooth speaker and my Amazon account and it makes reordering items so easy. The sound quality is actually pretty nice. Its not exyremely loud by itself,  but it is loud enough to hear anywhere in a standard room. My only problem with Alexa is that she cant answer follow up questions. It just adds an extra step when trying to find out in depth answers. But it isn't suxh a problem that i would even take away a star for it.",5.0
a1372efe983cd37376bd8db67d7a18c3,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3982?pageNumber=3982,"Love it. Easy install, perfect companion to my Echo and Tap.",4.0
f80fddb7c6ae388eb9a9333991cb2d78,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4310?pageNumber=4310,Five Stars. Best toy ever. we love our Echo.,5.0
475f67ecaf1565b8290cb01ab037c9d8,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5540?pageNumber=5540,"Three Stars. Used it for the first couple of days, just stopped using it afterwards.",3.0
3efe7e2dd6418da85fe85fe438ec5d10,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1884?pageNumber=1884,"Not nearly as good as the full size Echo. Not nearly as good as the full size Echo. Speaker is pretty low quality, and I've noticed my full size Echo does a lot better job of hearing and responding to me. Good for a second location or if you don't want to spend the money on the full size Echo.",3.0
28359d0f63d2084e5e92b8f7b02f3dad,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4730?pageNumber=4730,Four Stars. Very good,4.0
f11325ba7d5b0f7ae0ebc0cf1f3bb461,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4035?pageNumber=4035,One Star. Not understand anything  I ask it.,1.0
11b79a792c8ff5d13586e796ec6bfa38,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5149?pageNumber=5149,"NOT FOR CLASSICAL MUSIC. With voice training limited to a few dozen phrases provided by the Dot, the device has serious problems with composer names and works pronunciations. Being a classical music listener, limited voice recognition proved to be a fatal flaw. This came as a big disappointment, for music selection was to be the chief use of my Dot. Nevertheless, I'll order another Dot at some future date when, hopefully, they'll have these bugs ironed out.",2.0
a0f57d1589895c52732b8f105e83f88c,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5226?pageNumber=5226,Three Stars. OK but it need a better speaker for music,3.0
f7b57af18715f497626b7b92b14b8f1b,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2421?pageNumber=2421,You need to purchase spotify premium in order to use it. it's great. B-U-T nobody tells you it doesn't work with the free versions of Spotify. So in order to use it I had to purchase a premium account and that was unexpected.,3.0
39307ee77a64ade058c1da3903380d65,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5300?pageNumber=5300,"Snoopy Ads - Creepy. It's ok, but it's limited in what it does. I also am not crazy about the privacy fact that it's listening all the time so it spends a lot of time unplugged.I realize it only wakes on the ""Alexa"" word, but the rest f the time, it's still listening and likely being assimilated by Amazon to target future purchases. In fact, since buying, I've received a lot of advertising pop ups that were related to conversations we had while it was plugged in but we had not summoned it in any way related to products it was offering. Coincidence or kinda creepy.If Amazon cares to provide any legal statement or policy that it does not record, transcribe or use voice data in the way, then I'd feel better, but when these black box company's work in cloak and dagger ways, it creates a lot of user doubt and mistrust.",3.0
4477b0d51d17e5ff395852f3871213a4,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5382?pageNumber=5382,"Did NOT meet my expectations. I have an iPhone, I thought it could atleast tell me my calendar & to do things. But no it wants me to create in something else. Really not worth it just to have it tell me the weather.  I've been trying to figure out how to have it play some music haven't been to successful.",1.0
6b5984c634d99cc53829eab1dc82b807,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2838?pageNumber=2838,"feel like I have just been to a used car dealer. doesn't do much if i don't purchase option features for additional fee, feel like I have just been to a used car dealer. :-((",1.0
bd262393f2af530c99735c90599229d5,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4622?pageNumber=4622,"Five Stars. Love, love!!!!",5.0
a38c9d526cdcf75aa95eb96c792738a3,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4883?pageNumber=4883,"Mostly useless. Umm...pretty useless. I am a gadget geek and thought this would be cool, but it is not. I never use it.",2.0
c0421f75d710863f2d531f10098013c6,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5080?pageNumber=5080,"Can't control my TV. I bought this to control my TV but unfortunately as of today, there's no such built in skills to download from Amazon to use.",4.0
b37d46c05bf5c88877896e602013c48a,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5103?pageNumber=5103,Didn't work. Wouldn't play music. Sending it backAnd hopefully will get a functioning one.,1.0
1a24e25dae36c4c47b8a07f88003dedc,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1150?pageNumber=1150,The novelty of this device is completely ruined by the ... The novelty of this device is completely ruined by the fact that it will not stay connected to Wi-Fi and everytime I turn around she says she's not available.....,2.0
dc330f6057b1067a9a422b913821864c,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_494?pageNumber=494,"Tap > Dot. The Dot works well, connects easily, and gives you all the features of the Amazon ""Alexa"". But the speaker is poor quality. Of the three devices I own, the Echo, the Tap, and the Dot, the Dot was the least worthwhile purchase. Go ahead and spend the extra money for the Tap. It works much better.",3.0
